artifact_root,seed,direction,metrics_path,variant,epoch,phase,train_loss,val_loss,val_auc,val_balanced_accuracy,selection_eligible,selection_reasons,clean_ce,shift_ce,js,feature_consistency,intervention_penalty,apis_coefficient_l2,valid_intervention_frac,apis_feature_strength,style_confidence,style_entropy,style_delta,condition_gate,style_memory_valid_slots,style_memory_total_assignments
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,24,joint,0.004310397533643766,0.657565895693414,1.0806431854670178,,,,,,,,,1.1337791158928349e-07,1.0,1.979837128511101e-08,0.1827387003654457,0.9858798801180828,0.05654128133712045,0.029667368248464113,8,6308.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,25,joint,0.0028404638974882483,0.6619587791675893,1.074367997618678,,,,,,,,,9.530633593167788e-08,1.0,1.8249417923285302e-08,0.18214298246136632,0.9857278818107513,0.056170048887830185,0.02958251241908734,8,6640.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,26,joint,0.004278851148612091,0.5949673129175608,1.0844712870620983,,,,,,,,,8.674332517605499e-08,1.0,1.7194215764702785e-08,0.18186209126409278,0.9859571938055107,0.05549923213849585,0.02951731324106096,8,6972.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,27,joint,0.0038731850426663725,0.791816235054353,1.082954436340151,,,,,,,,,8.061269846026685e-08,1.0,1.6591453041434557e-08,0.18119455963732248,0.9864118910697569,0.05547487713306783,0.029369723635265625,8,7304.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,28,joint,0.0025021881196459934,0.5940469321947406,1.0840091708410655,,,,,,,,,7.990385593342285e-08,1.0,1.6647178350674413e-08,0.18168490083820849,0.9868754514728684,0.05583004105881036,0.02940964864858662,8,7636.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,29,joint,0.00243016188920066,0.8365456401265788,1.0867139479097498,,,,,,,,,7.10997261601429e-08,1.0,1.5687907925866858e-08,0.18186534869383617,0.986640438976058,0.05580784577921213,0.02945930474852941,8,7968.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,30,joint,0.002759257473853832,0.6642553385531456,1.074479335678241,,,,,,,,,7.465289807480229e-08,1.0,1.6122307237569328e-08,0.18121916701994747,0.9876075085387173,0.05614363541265568,0.029271442622664463,8,8300.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,31,joint,0.003097370506319672,0.6752934610308072,1.0787712002556025,,,,,,,,,6.864119767894397e-08,1.0,1.5632249615242494e-08,0.18104326617286867,0.9877041391579502,0.05600430888224797,0.02923535905688642,8,8632.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,32,joint,0.002534515470289485,0.6284755400180624,1.0811803232258559,,,,,,,,,6.399268358052953e-08,1.0,1.4805707835109732e-08,0.18077554544770574,0.9873238378260509,0.055074862013739276,0.029223920822323085,8,8964.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,33,joint,0.001496646222265729,0.619543369865357,1.085213268948019,,,,,,,,,6.443085953388202e-08,1.0,1.5011131475724398e-08,0.18083961900458279,0.9871712082839874,0.05470215461878891,0.029247590688517296,8,9296.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,34,joint,0.0008990868525607623,0.6351996572519469,1.0870238859227674,,,,,,,,,6.920368687205216e-08,1.0,1.5468516481096588e-08,0.1805954121322517,0.9875744286789951,0.05535193510263799,0.02917495614523629,8,9628.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,35,joint,0.0011414431556407082,0.6137926704319432,1.0870973317862611,,,,,,,,,6.172660519267533e-08,1.0,1.454473782645442e-08,0.1817740499973297,0.9875003817569779,0.05612230179719178,0.02937157306236675,8,9960.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,36,joint,0.0012750715876057048,0.8050212661453016,1.0652421369642848,,,,,,,,,6.172582303921686e-08,1.0,1.4599095533544943e-08,0.18146782574883427,0.9871922336428999,0.05594584969691483,0.029348888355924422,8,10292.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,37,joint,0.0018136108622687072,0.8216209064018483,1.0650695928045941,,,,,,,,,6.380549400745051e-08,1.0,1.4670933041374846e-08,0.1810626599443964,0.9871540127030338,0.0555011063185801,0.029286270961165428,8,10624.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,38,joint,0.0013330904595976055,0.6448614176331847,1.0840988103056919,,,,,,,,,5.7292474464754584e-08,1.0,1.4009196373235846e-08,0.18074745155242553,0.9871372006025659,0.055414218320904006,0.029235854655145162,8,10956.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,39,joint,0.001649652083563206,0.8073597797510441,1.0876739271209166,,,,,,,,,5.6587276679714795e-08,1.0,1.3816436669454774e-08,0.18141084999205118,0.9871594245175281,0.055684134678309224,0.029341685529573853,8,11288.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,40,joint,0.0016015227277870487,0.8389296075312539,1.064969061986601,,,,,,,,,5.528767244290482e-08,1.0,1.3869899729404455e-08,0.18185861947306667,0.9868126016065298,0.05610815933849438,0.02944394456873457,8,11620.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,41,joint,0.0015747463391989987,0.674127310145206,1.106436961432956,,,,,,,,,5.415232676733215e-08,1.0,1.3574541073531494e-08,0.18185475055711814,0.9864539963653288,0.0554416709276567,0.029473878218826043,8,11952.0
