artifact_root,seed,direction,metrics_path,variant,epoch,phase,train_loss,val_loss,val_auc,val_balanced_accuracy,selection_eligible,selection_reasons,clean_ce,shift_ce,js,feature_consistency,intervention_penalty,apis_coefficient_l2,valid_intervention_frac,apis_feature_strength,style_confidence,style_entropy,style_delta,condition_gate,style_memory_valid_slots,style_memory_total_assignments
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,34,joint,0.0006233827509540021,0.5881676322066407,0.8410326086956522,,,,0.0006233827509540021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28214724828679877,0.002837205696541937,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,35,joint,0.0007127525159266513,0.5964646954166625,0.8627717391304349,,,,0.0007127525159266513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32284748410604086,0.0003498565367927739,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,36,joint,0.0007470162195807144,0.6810922634167239,0.8410326086956522,,,,0.0007470162195807144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300252966133945,0.003023214510361509,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,37,joint,0.0010532975126796328,0.6951737845953039,0.8120471014492754,,,,0.0010532975126796328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146709562784218,0.0007150018889939212,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,38,joint,0.0008647623737532006,0.6008739318278526,0.8120471014492754,,,,0.0008647623737532006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905994721923966,0.0020467021919764626,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,39,joint,0.0011703180785975363,0.8194401646976058,0.8111413043478262,,,,0.0011703180785975363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012192154146103,0.0003654821847015177,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,40,joint,0.0009708856933103967,0.7687786863554961,0.8215579710144927,,,,0.0009708856933103967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30144874823380663,0.0010733468838708422,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,41,joint,0.001036190263034933,0.6085877035343144,0.8143115942028984,,,,0.001036190263034933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962599445179284,0.0006457029252942247,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,42,joint,0.0005902219095168473,0.6070635561707879,0.8297101449275361,,,,0.0005902219095168473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31179762963789054,0.002308799238525449,0.0,0.0,4,93.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_2_screening_cn_ad\r4\seed42\adni_to_nacc\apic_v3_2_x\journal_metrics.json,apic_v3_2_x,43,joint,0.0007548571459676212,0.624949142882525,0.8482789855072465,,,,0.0007548571459676212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003194872514311,0.0005458552458610204,0.0,0.0,4,93.0
